alert_id,client_id,client_name,provincia,comunidad_autonoma,zone,agent_id,product_id,alert_type,risk_level,client_value,churn_probability,purchase_propensity,predicted_next_purchase,last_order_date,alert_score,explanation,ctx_productos_afectados,ctx_n_productos,ctx_gasto_anual_real,ctx_gasto_esperado,ctx_dias_desde_compra,ctx_tiempo_medio_recompra,ctx_zscore_momento,ctx_potencial_clase,ctx_num_compras_anteriores,ctx_total_compras_otros,ctx_vuelve_a_comprar,inference_reference_date,inference_window_start,inference_window_end
ALT-D69C1953,39166,Clínica Dental Dr. Ramos,Sevilla,Andalucía,south,8,4567,Producto 4567,Alto,Alto,97.43,98.52,2025-09-24,2025-07-15,193.42,"La darrera compra va ser fa 172 dies (dins la seva freqüència habitual de 299 dies). La despesa anual real (633€) supera la mitjana esperada (230€) en un 175%. La propensió de compra és alta (99/100), cosa que suggereix que el client continua actiu en el mercat.",4567,1,632.84,230.17,172.0,299.14503950834063,-1.114,muy_positivo,3,37,0,2025-12-29,2024-06-29,2025-09-29
ALT-CCBA1B66,10793,Odontología Lozano - Salud,Zaragoza,Aragón,east,6,4566,Producto 4566,Alto,Alto,98.99,95.38,2025-09-19,2025-09-15,193.41,"La darrera compra d'aquest producte va ser fa 301 dies (mitjana habitual: 158 dies, retard de 142 dies). La propensió de compra és alta (95/100), cosa que suggereix que el client continua actiu en el mercat.",4566,1,1328.79,1353.47,301.0,158.4045798388423,0.53,muy_positivo,6,72,0,2025-12-29,2024-06-29,2025-09-29
ALT-3D5FC328,5554,Consulta Dental Castillo - Armonía,Vizcaya,País Vasco,north,2,4566,Producto 4566,Alto,Alto,98.08,97.14,2025-10-13,2025-09-24,193.35,"La darrera compra d'aquest producte va ser fa 380 dies (mitjana habitual: 158 dies, retard de 221 dies). La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat.",4566,1,959.68,844.55,380.0,158.4045798388423,0.704,muy_positivo,6,13,0,2025-12-29,2024-06-29,2025-09-29
ALT-EF1205EE,1000079039,Policlínica Dental Molina,Zaragoza,Aragón,east,6,Total,Total,Alto,Alto,98.21,96.85,2025-10-09,2025-09-22,193.33,"La darrera compra d'aquest producte va ser fa 563 dies (mitjana habitual: 299 dies, retard de 263 dies). La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","4565, 4566, 4567, 5099, 5103, 5108, 5116",7,144.38,166.59,563.0,299.14503950834063,0.77,muy_positivo,4,42,0,2025-12-29,2024-06-29,2025-09-29
ALT-277C6C83,36250,Policlínica Dental Ruiz y Ruiz,Cuenca,Castilla-La Mancha,south,8,Total,Total,Alto,Alto,97.22,98.77,2025-10-20,2025-08-26,193.23,"La darrera compra d'aquest producte va ser fa 1160 dies (mitjana habitual: 121 dies, retard de 1038 dies). La despesa anual real (540€) supera la mitjana esperada (401€) en un 35%. La propensió de compra és alta (99/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","3408, 4565, 4566, 5099, 5108, 5116, 5382",7,539.77,400.62,1160.0,121.38088798737886,0.707,muy_positivo,2,53,0,2025-12-29,2024-06-29,2025-09-29
ALT-EADDCB4C,1000077081,Balear Cruz,Murcia,Región de Murcia,east,4,Total,Total,Alto,Alto,97.27,98.65,2025-11-23,2025-09-02,193.23,"La darrera compra va ser fa 214 dies (dins la seva freqüència habitual de 299 dies). La despesa anual real (551€) supera la mitjana esperada (224€) en un 146%. La propensió de compra és alta (99/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","3399, 4567, 4911, 5099",4,551.2,223.78,214.0,299.14503950834063,-0.947,muy_positivo,3,34,0,2025-12-29,2024-06-29,2025-09-29
ALT-DB79CE88,30,Centro Odontológico Navarra Martínez,Sevilla,Andalucía,south,7,Total,Total,Alto,Alto,97.83,97.5,2025-12-02,2025-09-12,193.21,"La darrera compra va ser fa 189 dies (dins la seva freqüència habitual de 206 dies). La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","4566, 4911, 5099",3,648.1,687.47,189.0,206.84758128469468,-0.506,muy_positivo,3,43,0,2025-12-29,2024-06-29,2025-09-29
ALT-E3D4F84C,21419,Centro Odontológico Madrileña Medina,Desconocida,Desconocida,south,9,Total,Total,Alto,Alto,98.81,95.48,2024-12-14,2024-09-25,193.15,"La darrera compra d'aquest producte va ser fa 223 dies (mitjana habitual: 158 dies, retard de 64 dies). La propensió de compra és alta (95/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","3408, 4566, 4567",3,2786.56,3129.36,223.0,158.4045798388423,-0.349,muy_positivo,4,7,0,2025-12-29,2024-06-29,2025-09-29
ALT-D9CD7F50,8130,Gabinete Dental Nórdica Domínguez,Valladolid,Castilla y León,north,1,4911,Producto 4911,Alto,Alto,97.78,97.42,2025-03-21,2025-02-05,193.05,"La darrera compra d'aquest producte va ser fa 348 dies (mitjana habitual: 206 dies, retard de 141 dies). La despesa anual real (972€) supera la mitjana esperada (658€) en un 48%. La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat.",4911,1,972.14,657.5,348.0,206.84758128469468,-0.886,muy_positivo,3,29,0,2025-12-29,2024-06-29,2025-09-29
ALT-9EAEF9F1,1000082097,Consulta Dental Gallego y Gallego,Madrid,Comunidad de Madrid,south,7,4912,Producto 4912,Alto,Alto,97.13,98.75,2024-12-14,2024-11-08,193.04,"La darrera compra d'aquest producte va ser fa 612 dies (mitjana habitual: 134 dies, retard de 477 dies). La propensió de compra és alta (99/100), cosa que suggereix que el client continua actiu en el mercat.",4912,1,96.46,93.7,612.0,134.17444825463818,0.707,muy_positivo,2,38,0,2025-12-29,2024-06-29,2025-09-29
ALT-31DE7FF6,1000058120,Serena Martínez,Madrid,Comunidad de Madrid,south,9,Total,Total,Alto,Alto,97.81,97.23,2025-09-21,2025-07-07,192.92,"La darrera compra d'aquest producte va ser fa 654 dies (mitjana habitual: 158 dies, retard de 495 dies). La despesa anual real (1152€) supera la mitjana esperada (527€) en un 119%. La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","3408, 4565, 4566, 4567, 5099",5,1151.63,526.9,654.0,158.4045798388423,-0.707,muy_positivo,2,22,0,2025-12-29,2024-06-29,2025-09-29
ALT-7DCEC86F,1000042016,Extremeña Ortega,Girona,Cataluña,east,6,4566,Producto 4566,Alto,Alto,97.71,97.41,2025-07-15,2025-05-20,192.88,"La darrera compra d'aquest producte va ser fa 530 dies (mitjana habitual: 158 dies, retard de 371 dies). La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat.",4566,1,1328.79,1271.56,530.0,158.4045798388423,0.462,muy_positivo,3,12,0,2025-12-29,2024-06-29,2025-09-29
ALT-76089E73,5554,Consulta Dental Castillo - Armonía,Vizcaya,País Vasco,north,2,3408,Producto 3408,Alto,Alto,98.13,96.28,2025-10-02,2025-09-25,192.6,"La darrera compra d'aquest producte va ser fa 381 dies (mitjana habitual: 184 dies, retard de 196 dies). La propensió de compra és alta (96/100), cosa que suggereix que el client continua actiu en el mercat.",3408,1,1191.13,1321.9,381.0,184.3205158128136,0.922,muy_positivo,6,13,0,2025-12-29,2024-06-29,2025-09-29
ALT-B4CFFE5E,41460,Clínica Odontológica Prieto,Málaga,Andalucía,south,7,Total,Total,Alto,Alto,97.71,96.93,2025-07-21,2025-07-10,192.42,"La darrera compra d'aquest producte va ser fa 615 dies (mitjana habitual: 206 dies, retard de 408 dies). La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","4911, 5100, 5107",3,810.12,693.75,615.0,206.84758128469468,1.207,muy_positivo,4,63,0,2025-12-29,2024-06-29,2025-09-29
ALT-AB91D433,9640,Clínica Odontológica Dr. Marín,Madrid,Comunidad de Madrid,south,8,3408,Producto 3408,Alto,Alto,97.17,97.91,2024-12-11,2024-11-20,192.31,"La darrera compra d'aquest producte va ser fa 386 dies (mitjana habitual: 184 dies, retard de 201 dies). La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat.",3408,1,800.61,799.11,386.0,184.3205158128136,0.636,muy_positivo,3,14,0,2025-12-29,2024-06-29,2025-09-29
ALT-A861491D,30711,Consulta Dental Integral,Granada,Andalucía,south,7,5099,Producto 5099,Alto,Alto,99.56,93.13,2026-01-06,2025-09-15,192.29,"La darrera compra d'aquest producte va ser fa 223 dies (mitjana habitual: 108 dies, retard de 114 dies). La despesa anual real (514€) supera la mitjana esperada (199€) en un 159%. La propensió de compra és alta (93/100), cosa que suggereix que el client continua actiu en el mercat.",5099,1,513.96,198.71,223.0,108.2549207630968,-0.707,muy_positivo,2,48,0,2025-12-29,2024-06-29,2025-09-29
ALT-E1008CDC,1000080981,Dental Dr. Ramos,Madrid,Comunidad de Madrid,south,7,4565,Producto 4565,Alto,Alto,97.14,97.95,2025-03-18,2025-03-10,192.29,"La darrera compra d'aquest producte va ser fa 431 dies (mitjana habitual: 173 dies, retard de 257 dies). La despesa anual real en aquest producte (266€) és un 37% inferior a la mitjana esperada (420€). La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat.",4565,1,265.77,420.29,431.0,173.38372602259787,0.88,muy_positivo,4,16,0,2025-12-29,2024-06-29,2025-09-29
ALT-2A461C42,1000080981,Dental Dr. Ramos,Madrid,Comunidad de Madrid,south,7,4566,Producto 4566,Alto,Alto,97.37,97.41,2025-03-26,2025-03-10,192.21,"La darrera compra d'aquest producte va ser fa 431 dies (mitjana habitual: 158 dies, retard de 272 dies). La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat.",4566,1,1063.02,1164.46,431.0,158.4045798388423,0.88,muy_positivo,4,16,0,2025-12-29,2024-06-29,2025-09-29
ALT-C54ED617,34695,Odontología Blanca López,Madrid,Comunidad de Madrid,south,7,5108,Producto 5108,Alto,Alto,96.84,98.42,2025-03-14,2025-01-16,192.15,"La darrera compra d'aquest producte va ser fa 849 dies (mitjana habitual: 121 dies, retard de 727 dies). La despesa anual real (560€) supera la mitjana esperada (425€) en un 32%. La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat.",5108,1,559.52,425.19,849.0,121.38088798737886,1.083,muy_positivo,3,36,0,2025-12-29,2024-06-29,2025-09-29
ALT-DA8F52E4,1000076071,Avanzada Vázquez,Vizcaya,País Vasco,north,2,4566,Producto 4566,Alto,Alto,97.93,96.2,2025-08-10,2025-07-10,192.14,"La darrera compra d'aquest producte va ser fa 223 dies (mitjana habitual: 158 dies, retard de 64 dies). La propensió de compra és alta (96/100), cosa que suggereix que el client continua actiu en el mercat.",4566,1,1328.79,1191.17,223.0,158.4045798388423,-0.809,muy_positivo,5,12,0,2025-12-29,2024-06-29,2025-09-29
ALT-50B6A7A4,7412,Canaria Guerrero,Madrid,Comunidad de Madrid,south,9,4567,Producto 4567,Alto,Alto,97.16,97.76,2025-05-11,2025-03-13,192.14,"La darrera compra d'aquest producte va ser fa 832 dies (mitjana habitual: 299 dies, retard de 532 dies). La despesa anual real (113€) supera la mitjana esperada (71€) en un 60%. La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat.",4567,1,113.23,70.99,832.0,299.14503950834063,0.707,muy_positivo,2,72,0,2025-12-29,2024-06-29,2025-09-29
ALT-D62D735E,1000080413,Consulta Dental Navarro,Madrid,Comunidad de Madrid,south,9,Total,Total,Alto,Alto,97.67,96.72,2024-10-04,2024-07-19,192.13,"La darrera compra d'aquest producte va ser fa 519 dies (mitjana habitual: 206 dies, retard de 312 dies). La despesa anual real (550€) supera la mitjana esperada (318€) en un 73%. La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","4911, 5107, 5108, 5112, 5115",5,550.47,318.45,519.0,206.84758128469468,-0.707,muy_positivo,2,36,0,2025-12-29,2024-06-29,2025-09-29
ALT-C0466967,10997,Instituto Dental Fernández - Central,Madrid,Comunidad de Madrid,south,9,Total,Total,Alto,Alto,96.95,98.17,2025-06-12,2025-05-19,192.12,"La darrera compra d'aquest producte va ser fa 334 dies (mitjana habitual: 158 dies, retard de 175 dies). La despesa anual real (532€) supera la mitjana esperada (175€) en un 204%. La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","3408, 4566, 4567",3,531.51,175.11,334.0,158.4045798388423,0.0,muy_positivo,1,12,0,2025-12-29,2024-06-29,2025-09-29
ALT-282E758C,29768,Centro Dental Sánchez y Sánchez,Madrid,Comunidad de Madrid,south,9,4567,Producto 4567,Alto,Alto,96.51,99.06,2025-08-10,2025-07-07,192.12,"La darrera compra va ser fa 49 dies (dins la seva freqüència habitual de 299 dies). La despesa anual real (1132€) supera la mitjana esperada (371€) en un 205%. La propensió de compra és alta (99/100), cosa que suggereix que el client continua actiu en el mercat.",4567,1,1132.28,371.49,49.0,299.14503950834063,-0.775,muy_positivo,3,51,0,2025-12-29,2024-06-29,2025-09-29
ALT-B735D816,6742,Consulta Dental Martín - Sonrisa,Murcia,Región de Murcia,east,5,Total,Total,Alto,Alto,98.07,95.83,2025-09-23,2025-09-19,192.06,"La darrera compra d'aquest producte va ser fa 274 dies (mitjana habitual: 158 dies, retard de 115 dies). La despesa anual real en aquest producte (319€) és un 66% inferior a la mitjana esperada (942€). La propensió de compra és alta (96/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","4565, 4566, 4567, 4911, 4912, 5115, 5118",7,318.9,942.09,274.0,158.4045798388423,0.458,muy_positivo,7,27,0,2025-12-29,2024-06-29,2025-09-29
ALT-06EA2F83,21457,Consulta Dental Oral,Lugo,Galicia,north,2,Total,Total,Alto,Alto,96.72,98.54,2025-01-22,2025-01-16,192.02,"La darrera compra va ser fa 219 dies (dins la seva freqüència habitual de 299 dies). La despesa anual real (147€) supera la mitjana esperada (89€) en un 65%. La propensió de compra és alta (99/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","3399, 4567, 4912, 5099, 5100, 5107, 5115",7,146.58,89.08,219.0,299.14503950834063,0.707,muy_positivo,2,45,0,2025-12-29,2024-06-29,2025-09-29
ALT-94EDDA8C,37595,Clínica Dental Dr. Torres,Madrid,Comunidad de Madrid,south,9,Total,Total,Alto,Alto,97.22,97.51,2025-08-01,2025-07-11,192.02,"La darrera compra d'aquest producte va ser fa 305 dies (mitjana habitual: 184 dies, retard de 120 dies). La despesa anual real en aquest producte (55€) és un 58% inferior a la mitjana esperada (132€). La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","3408, 4566, 4567, 5381",4,54.98,131.93,305.0,184.3205158128136,-0.047,muy_positivo,5,32,0,2025-12-29,2024-06-29,2025-09-29
ALT-E55DBE3B,1000061512,Policlínica Dental Romero - Alicantina,Madrid,Comunidad de Madrid,south,8,4566,Producto 4566,Alto,Alto,96.45,98.88,2025-06-22,2025-05-05,191.81,"La darrera compra d'aquest producte va ser fa 839 dies (mitjana habitual: 158 dies, retard de 680 dies). La despesa anual real (1329€) supera la mitjana esperada (934€) en un 42%. La propensió de compra és alta (99/100), cosa que suggereix que el client continua actiu en el mercat.",4566,1,1328.79,934.32,839.0,158.4045798388423,1.143,muy_positivo,3,7,0,2025-12-29,2024-06-29,2025-09-29
ALT-A03F990E,12070,Dental Sánchez y Sánchez,A Coruña,Galicia,north,2,3408,Producto 3408,Alto,Alto,97.59,96.54,2025-02-13,2024-12-18,191.79,"La darrera compra va ser fa 1 dies (dins la seva freqüència habitual de 184 dies). La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat.",3408,1,498.16,530.86,1.0,184.3205158128136,-1.03,muy_positivo,5,20,0,2025-12-29,2024-06-29,2025-09-29
ALT-8A4C8E9F,8580,Centro Dental Moreno y Moreno,Valladolid,Castilla y León,north,1,Total,Total,Alto,Alto,98.38,94.89,2025-02-04,2024-11-29,191.72,"La darrera compra d'aquest producte va ser fa 240 dies (mitjana habitual: 150 dies, retard de 89 dies). La despesa anual real (606€) supera la mitjana esperada (178€) en un 241%. La propensió de compra és alta (95/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","5105, 5106, 5115, 5119",4,605.71,177.66,240.0,150.47197640117994,-0.707,muy_positivo,2,53,0,2025-12-29,2024-06-29,2025-09-29
ALT-E145326F,25219,Odontología Ortiz y Ortiz,Albacete,Castilla-La Mancha,south,8,4911,Producto 4911,Alto,Alto,97.45,96.7,2025-07-20,2025-07-02,191.68,"La darrera compra d'aquest producte va ser fa 566 dies (mitjana habitual: 206 dies, retard de 359 dies). La despesa anual real en aquest producte (304€) és un 36% inferior a la mitjana esperada (471€). La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat.",4911,1,303.8,471.33,566.0,206.84758128469468,1.517,muy_positivo,6,60,0,2025-12-29,2024-06-29,2025-09-29
